ts,phase,gpu_mem_tree_gb,gpu_mem_total_gb,gpu_util_pct,ram_used_gb,ram_total_gb,cpu_pct_sys,cpu_pct_proc_tree,rss_tree_gb,tree_pid_count
1778582770.30,query/mh_6k,15.401,15.401,0.0,22.68,119.64,0.4,0.0,2.77,5
1778582772.36,query/mh_6k,15.401,15.401,0.0,22.67,119.64,0.3,0.0,2.77,5
1778582774.41,query/mh_6k,15.401,15.401,0.0,22.69,119.64,3.9,0.0,2.77,5
1778582776.46,query/mh_6k,15.401,15.401,0.0,22.67,119.64,4.0,0.0,2.77,5
1778582778.54,query/mh_6k,15.401,15.401,0.0,22.66,119.64,0.4,0.0,2.77,5
1778582780.60,query/mh_6k,15.401,15.401,0.0,22.67,119.64,3.9,0.0,2.77,5
1778582782.66,query/mh_6k,15.401,15.401,0.0,22.68,119.64,0.7,0.0,2.77,5
1778582784.74,query/mh_6k,15.401,15.401,0.0,22.70,119.64,3.7,0.0,2.77,5
1778582786.79,query/mh_6k,15.401,15.401,0.0,22.71,119.64,3.8,0.0,2.77,5
1778582788.84,query/mh_6k,15.401,15.401,0.0,22.70,119.64,0.4,0.0,2.77,5
1778582790.90,query/mh_6k,15.401,15.401,0.0,22.69,119.64,3.9,0.0,2.77,5
1778582792.96,query/mh_6k,15.401,15.401,92.0,22.69,119.64,3.7,0.0,2.77,5
1778582795.02,query/mh_6k,15.401,15.401,0.0,22.70,119.64,0.9,0.0,2.77,5
1778582797.08,query/mh_6k,15.401,15.401,58.0,22.68,119.64,3.5,0.0,2.77,5
1778582799.14,query/mh_6k,15.401,15.401,0.0,22.68,119.64,3.9,0.0,2.77,5
1778582801.19,query/mh_6k,15.401,15.401,92.0,22.67,119.64,3.9,0.0,2.77,5
1778582803.24,query/mh_6k,15.401,15.401,0.0,22.67,119.64,0.5,0.0,2.77,5
1778582805.34,query/mh_6k,15.401,15.401,58.0,22.64,119.64,3.9,0.0,2.77,5
1778582807.41,query/mh_6k,15.401,15.401,0.0,22.65,119.64,3.8,0.0,2.77,5
1778582809.46,query/mh_6k,15.401,15.401,0.0,22.64,119.64,0.6,0.0,2.77,5
1778582811.55,query/mh_6k,15.401,15.401,0.0,22.62,119.64,3.8,0.0,2.77,5
1778582813.60,query/mh_6k,15.401,15.401,15.0,22.64,119.64,3.9,0.0,2.77,5
1778582815.66,query/mh_6k,15.401,15.401,12.0,22.64,119.64,0.5,0.0,2.77,5
1778582817.72,done/mh_6k,0.000,0.000,0.0,20.70,119.64,3.5,0.0,0.08,4
